    2.1560      1.0062      0.0000      0.1006   1006.2400    100.1565      0.0000
    2.1570      1.0063      0.0000      0.1006   1006.2800    100.1575      0.0000
    2.1580      1.0063      0.0000      0.1006   1006.3200    100.1585      0.0000
    2.1590      1.0064      0.0000      0.1006   1006.3600    100.1595      0.0000
    2.1600      1.0064      0.0000      0.1006   1006.4000    100.1605      0.0000
    2.1610      1.0064      0.0000      0.1006   1006.4400    100.1615      0.0000
    2.1620      1.0065      0.0000      0.1006   1006.4800    100.1625      0.0000
    2.1630      1.0065      0.0000      0.1007   1006.5200    100.1635      0.0000
    2.1640      1.0066      0.0000      0.1007   1006.5600    100.1645      0.0000
    2.1650      1.0066      0.0000      0.1007   1006.6000    100.1655      0.0000
    2.1660      1.0066      0.0000      0.1007   1006.6400    100.1666      0.0000
    2.1670      1.0067      0.0000      0.1007   1006.6800    100.1676      0.0000
    2.1680      1.0067      0.0000      0.1007   1006.7200    100.1686      0.0000
    2.1690      1.0068      0.0000      0.1007   1006.7600    100.1696      0.0000
    2.1700      1.0068      0.0000      0.1007   1006.8000    100.1706      0.0000
    2.1710      1.0068      0.0000      0.1007   1006.8400    100.1716      0.0000
    2.1720      1.0069      0.0000      0.1007   1006.8800    100.1726      0.0000
    2.1730      1.0069      0.0000      0.1007   1006.9200    100.1736      0.0000
    2.1740      1.0070      0.0000      0.1007   1006.9600    100.1746      0.0000
    2.1750      1.0070      0.0000      0.1007   1007.0000    100.1756      0.0000
    2.1760      1.0070      0.0000      0.1007   1007.0400    100.1766      0.0000
    2.1770      1.0071      0.0000      0.1007   1007.0800    100.1776      0.0000
    2.1780      1.0071      0.0000      0.1007   1007.1200    100.1786      0.0000
    2.1790      1.0072      0.0000      0.1007   1007.1600    100.1796      0.0000
    2.1800      1.0072      0.0000      0.1007   1007.2000    100.1806      0.0000
    2.1810      1.0072      0.0000      0.1007   1007.2400    100.1817      0.0000
    2.1820      1.0073      0.0000      0.1007   1007.2800    100.1827      0.0000
    2.1830      1.0073      0.0000      0.1007   1007.3200    100.1837      0.0000
    2.1840      1.0074      0.0000      0.1007   1007.3600    100.1847      0.0000
    2.1850      1.0074      0.0000      0.1007   1007.4000    100.1857      0.0000
    2.1860      1.0074      0.0000      0.1007   1007.4400    100.1867      0.0000
    2.1870      1.0075      0.0000      0.1007   1007.4800    100.1877      0.0000
    2.1880      1.0075      0.0000      0.1008   1007.5200    100.1887      0.0000
    2.1890      1.0076      0.0000      0.1008   1007.5600    100.1897      0.0000
    2.1900      1.0076      0.0000      0.1008   1007.6000    100.1907      0.0000
    2.1910      1.0076      0.0000      0.1008   1007.6400    100.1917      0.0000
    2.1920      1.0077      0.0000      0.1008   1007.6800    100.1927      0.0000
    2.1930      1.0077      0.0000      0.1008   1007.7200    100.1937      0.0000
    2.1940      1.0078      0.0000      0.1008   1007.7600    100.1948      0.0000
    2.1950      1.0078      0.0000      0.1008   1007.8000    100.1958      0.0000
    2.1960      1.0078      0.0000      0.1008   1007.8400    100.1968      0.0000
    2.1970      1.0079      0.0000      0.1008   1007.8800    100.1978      0.0000
    2.1980      1.0079      0.0000      0.1008   1007.9200    100.1988      0.0000
    2.1990      1.0080      0.0000      0.1008   1007.9600    100.1998      0.0000
    2.2000      1.0080      0.0000      0.1008   1008.0000    100.2008      0.0000
    2.2010      1.0080      0.0000      0.1008   1008.0400    100.2018      0.0000
    2.2020      1.0081      0.0000      0.1008   1008.0800    100.2028      0.0000
    2.2030      1.0081      0.0000      0.1008   1008.1200    100.2038      0.0000
    2.2040      1.0082      0.0000      0.1008   1008.1600    100.2048      0.0000
    2.2050      1.0082      0.0000      0.1008   1008.2000    100.2058      0.0000
    2.2060      1.0082      0.0000      0.1008   1008.2400    100.2068      0.0000
    2.2070      1.0083      0.0000      0.1008   1008.2800    100.2079      0.0000
    2.2080      1.0083      0.0000      0.1008   1008.3200    100.2089      0.0000
    2.2090      1.0084      0.0000      0.1008   1008.3600    100.2099      0.0000
    2.2100      1.0084      0.0000      0.1008   1008.4000    100.2109      0.0000
    2.2110      1.0084      0.0000      0.1008   1008.4400    100.2119      0.0000
    2.2120      1.0085      0.0000      0.1008   1008.4800    100.2129      0.0000
    2.2130      1.0085      0.0000      0.1009   1008.5200    100.2139      0.0000
    2.2140      1.0086      0.0000      0.1009   1008.5600    100.2149      0.0000
    2.2150      1.0086      0.0000      0.1009   1008.6000    100.2159      0.0000
    2.2160      1.0086      0.0000      0.1009   1008.6400    100.2169      0.0000
    2.2170      1.0087      0.0000      0.1009   1008.6800    100.2179      0.0000
    2.2180      1.0087      0.0000      0.1009   1008.7200    100.2190      0.0000
    2.2190      1.0088      0.0000      0.1009   1008.7600    100.2200      0.0000
    2.2200      1.0088      0.0000      0.1009   1008.8000    100.2210      0.0000
    2.2210      1.0088      0.0000      0.1009   1008.8400    100.2220      0.0000
    2.2220      1.0089      0.0000      0.1009   1008.8800    100.2230      0.0000
    2.2230      1.0089      0.0000      0.1009   1008.9200    100.2240      0.0000
    2.2240      1.0090      0.0000      0.1009   1008.9600    100.2250      0.0000
    2.2250      1.0090      0.0000      0.1009   1009.0000    100.2260      0.0000
    2.2260      1.0090      0.0000      0.1009   1009.0400    100.2270      0.0000
    2.2270      1.0091      0.0000      0.1009   1009.0800    100.2280      0.0000
    2.2280      1.0091      0.0000      0.1009   1009.1200    100.2290      0.0000
    2.2290      1.0092      0.0000      0.1009   1009.1600    100.2300      0.0000
    2.2300      1.0092      0.0000      0.1009   1009.2000    100.2311      0.0000
    2.2310      1.0092      0.0000      0.1009   1009.2400    100.2321      0.0000
    2.2320      1.0093      0.0000      0.1009   1009.2800    100.2331      0.0000
    2.2330      1.0093      0.0000      0.1009   1009.3200    100.2341      0.0000
    2.2340      1.0094      0.0000      0.1009   1009.3600    100.2351      0.0000
    2.2350      1.0094      0.0000      0.1009   1009.4000    100.2361      0.0000
    2.2360      1.0094      0.0000      0.1009   1009.4400    100.2371      0.0000
    2.2370      1.0095      0.0000      0.1009   1009.4800    100.2381      0.0000
    2.2380      1.0095      0.0000      0.1010   1009.5200    100.2391      0.0000
    2.2390      1.0096      0.0000      0.1010   1009.5600    100.2401      0.0000
    2.2400      1.0096      0.0000      0.1010   1009.6000    100.2412      0.0000
    2.2410      1.0096      0.0000      0.1010   1009.6400    100.2422      0.0000
    2.2420      1.0097      0.0000      0.1010   1009.6800    100.2432      0.0000
    2.2430      1.0097      0.0000      0.1010   1009.7200    100.2442      0.0000
    2.2440      1.0098      0.0000      0.1010   1009.7600    100.2452      0.0000
    2.2450      1.0098      0.0000      0.1010   1009.8000    100.2462      0.0000
    2.2460      1.0098      0.0000      0.1010   1009.8400    100.2472      0.0000
    2.2470      1.0099      0.0000      0.1010   1009.8800    100.2482      0.0000
    2.2480      1.0099      0.0000      0.1010   1009.9200    100.2492      0.0000
    2.2490      1.0100      0.0000      0.1010   1009.9600    100.2502      0.0000
    2.2500      1.0100      0.0000      0.1010   1010.0000    100.2512      0.0000
    2.2510      1.0100      0.0000      0.1010   1010.0400    100.2523      0.0000
    2.2520      1.0101      0.0000      0.1010   1010.0800    100.2533      0.0000
    2.2530      1.0101      0.0000      0.1010   1010.1200    100.2543      0.0000
    2.2540      1.0102      0.0000      0.1010   1010.1600    100.2553      0.0000
    2.2550      1.0102      0.0000      0.1010   1010.2000    100.2563      0.0000
    2.2560      1.0102      0.0000      0.1010   1010.2400    100.2573      0.0000
    2.2570      1.0103      0.0000      0.1010   1010.2800    100.2583      0.0000
    2.2580      1.0103      0.0000      0.1010   1010.3200    100.2593      0.0000
    2.2590      1.0104      0.0000      0.1010   1010.3600    100.2603      0.0000
    2.2600      1.0104      0.0000      0.1010   1010.4000    100.2614      0.0000
    2.2610      1.0104      0.0000      0.1010   1010.4400    100.2624      0.0000
    2.2620      1.0105      0.0000      0.1010   1010.4800    100.2634      0.0000
    2.2630      1.0105      0.0000      0.1011   1010.5200    100.2644      0.0000
    2.2640      1.0106      0.0000      0.1011   1010.5600    100.2654      0.0000
    2.2650      1.0106      0.0000      0.1011   1010.6000    100.2664      0.0000
    2.2660      1.0106      0.0000      0.1011   1010.6400    100.2674      0.0000
    2.2670      1.0107      0.0000      0.1011   1010.6800    100.2684      0.0000
    2.2680      1.0107      0.0000      0.1011   1010.7200    100.2694      0.0000
    2.2690      1.0108      0.0000      0.1011   1010.7600    100.2704      0.0000
    2.2700      1.0108      0.0000      0.1011   1010.8000    100.2715      0.0000
    2.2710      1.0108      0.0000      0.1011   1010.8400    100.2725      0.0000
    2.2720      1.0109      0.0000      0.1011   1010.8800    100.2735      0.0000
    2.2730      1.0109      0.0000      0.1011   1010.9200    100.2745      0.0000
    2.2740      1.0110      0.0000      0.1011   1010.9600    100.2755      0.0000
    2.2750      1.0110      0.0000      0.1011   1011.0000    100.2765      0.0000
    2.2760      1.0110      0.0000      0.1011   1011.0400    100.2775      0.0000
    2.2770      1.0111      0.0000      0.1011   1011.0800    100.2785      0.0000
    2.2780      1.0111      0.0000      0.1011   1011.1200    100.2795      0.0000
    2.2790      1.0112      0.0000      0.1011   1011.1600    100.2806      0.0000
    2.2800      1.0112      0.0000      0.1011   1011.2000    100.2816      0.0000
    2.2810      1.0112      0.0000      0.1011   1011.2400    100.2826      0.0000
    2.2820      1.0113      0.0000      0.1011   1011.2800    100.2836      0.0000
    2.2830      1.0113      0.0000      0.1011   1011.3200    100.2846      0.0000
    2.2840      1.0114      0.0000      0.1011   1011.3600    100.2856      0.0000
    2.2850      1.0114      0.0000      0.1011   1011.4000    100.2866      0.0000
    2.2860      1.0114      0.0000      0.1011   1011.4400    100.2876      0.0000
    2.2870      1.0115      0.0000      0.1011   1011.4800    100.2886      0.0000
    2.2880      1.0115      0.0000      0.1012   1011.5200    100.2897      0.0000
    2.2890      1.0116      0.0000      0.1012   1011.5600    100.2907      0.0000
    2.2900      1.0116      0.0000      0.1012   1011.6000    100.2917      0.0000
    2.2910      1.0116      0.0000      0.1012   1011.6400    100.2927      0.0000
    2.2920      1.0117      0.0000      0.1012   1011.6800    100.2937      0.0000
    2.2930      1.0117      0.0000      0.1012   1011.7200    100.2947      0.0000
    2.2940      1.0118      0.0000      0.1012   1011.7600    100.2957      0.0000
    2.2950      1.0118      0.0000      0.1012   1011.8000    100.2967      0.0000
    2.2960      1.0118      0.0000      0.1012   1011.8400    100.2978      0.0000
    2.2970      1.0119      0.0000      0.1012   1011.8800    100.2988      0.0000
    2.2980      1.0119      0.0000      0.1012   1011.9200    100.2998      0.0000
    2.2990      1.0120      0.0000      0.1012   1011.9600    100.3008      0.0000
    2.3000      1.0120      0.0000      0.1012   1012.0000    100.3018      0.0000
    2.3010      1.0120      0.0000      0.1012   1012.0400    100.3028      0.0000
    2.3020      1.0121      0.0000      0.1012   1012.0800    100.3038      0.0000
    2.3030      1.0121      0.0000      0.1012   1012.1200    100.3048      0.0000
    2.3040      1.0122      0.0000      0.1012   1012.1600    100.3058      0.0000
    2.3050      1.0122      0.0000      0.1012   1012.2000    100.3069      0.0000
    2.3060      1.0122      0.0000      0.1012   1012.2400    100.3079      0.0000
    2.3070      1.0123      0.0000      0.1012   1012.2800    100.3089      0.0000
    2.3080      1.0123      0.0000      0.1012   1012.3200    100.3099      0.0000
    2.3090      1.0124      0.0000      0.1012   1012.3600    100.3109      0.0000
    2.3100      1.0124      0.0000      0.1012   1012.4000    100.3119      0.0000
    2.3110      1.0124      0.0000      0.1012   1012.4400    100.3129      0.0000
    2.3120      1.0125      0.0000      0.1012   1012.4800    100.3139      0.0000
    2.3130      1.0125      0.0000      0.1013   1012.5200    100.3150      0.0000
    2.3140      1.0126      0.0000      0.1013   1012.5600    100.3160      0.0000
    2.3150      1.0126      0.0000      0.1013   1012.6000    100.3170      0.0000
    2.3160      1.0126      0.0000      0.1013   1012.6400    100.3180      0.0000
    2.3170      1.0127      0.0000      0.1013   1012.6800    100.3190      0.0000
    2.3180      1.0127      0.0000      0.1013   1012.7200    100.3200      0.0000
    2.3190      1.0128      0.0000      0.1013   1012.7600    100.3210      0.0000
    2.3200      1.0128      0.0000      0.1013   1012.8000    100.3220      0.0000
    2.3210      1.0128      0.0000      0.1013   1012.8400    100.3231      0.0000
    2.3220      1.0129      0.0000      0.1013   1012.8800    100.3241      0.0000
    2.3230      1.0129      0.0000      0.1013   1012.9200    100.3251      0.0000
    2.3240      1.0130      0.0000      0.1013   1012.9600    100.3261      0.0000
    2.3250      1.0130      0.0000      0.1013   1013.0000    100.3271      0.0000
    2.3260      1.0130      0.0000      0.1013   1013.0400    100.3281      0.0000
    2.3270      1.0131      0.0000      0.1013   1013.0800    100.3291      0.0000
    2.3280      1.0131      0.0000      0.1013   1013.1200    100.3302      0.0000
    2.3290      1.0132      0.0000      0.1013   1013.1600    100.3312      0.0000
    2.3300      1.0132      0.0000      0.1013   1013.2000    100.3322      0.0000
    2.3310      1.0132      0.0000      0.1013   1013.2400    100.3332      0.0000
    2.3320      1.0133      0.0000      0.1013   1013.2800    100.3342      0.0000
    2.3330      1.0133      0.0000      0.1013   1013.3200    100.3352      0.0000
    2.3340      1.0134      0.0000      0.1013   1013.3600    100.3362      0.0000
    2.3350      1.0134      0.0000      0.1013   1013.4000    100.3372      0.0000
    2.3360      1.0134      0.0000      0.1013   1013.4400    100.3383      0.0000
    2.3370      1.0135      0.0000      0.1013   1013.4800    100.3393      0.0000
    2.3380      1.0135      0.0000      0.1014   1013.5200    100.3403      0.0000
    2.3390      1.0136      0.0000      0.1014   1013.5600    100.3413      0.0000
    2.3400      1.0136      0.0000      0.1014   1013.6000    100.3423      0.0000
    2.3410      1.0136      0.0000      0.1014   1013.6400    100.3433      0.0000
    2.3420      1.0137      0.0000      0.1014   1013.6800    100.3443      0.0000
    2.3430      1.0137      0.0000      0.1014   1013.7200    100.3454      0.0000
    2.3440      1.0138      0.0000      0.1014   1013.7600    100.3464      0.0000
    2.3450      1.0138      0.0000      0.1014   1013.8000    100.3474      0.0000
    2.3460      1.0138      0.0000      0.1014   1013.8400    100.3484      0.0000
    2.3470      1.0139      0.0000      0.1014   1013.8800    100.3494      0.0000
    2.3480      1.0139      0.0000      0.1014   1013.9200    100.3504      0.0000
    2.3490      1.0140      0.0000      0.1014   1013.9600    100.3514      0.0000
    2.3500      1.0140      0.0000      0.1014   1014.0000    100.3524      0.0000
    2.3510      1.0140      0.0000      0.1014   1014.0400    100.3535      0.0000
    2.3520      1.0141      0.0000      0.1014   1014.0800    100.3545      0.0000
    2.3530      1.0141      0.0000      0.1014   1014.1200    100.3555      0.0000
    2.3540      1.0142      0.0000      0.1014   1014.1600    100.3565      0.0000
    2.3550      1.0142      0.0000      0.1014   1014.2000    100.3575      0.0000
    2.3560      1.0142      0.0000      0.1014   1014.2400    100.3585      0.0000
    2.3570      1.0143      0.0000      0.1014   1014.2800    100.3595      0.0000
    2.3580      1.0143      0.0000      0.1014   1014.3200    100.3606      0.0000
    2.3590      1.0144      0.0000      0.1014   1014.3600    100.3616      0.0000
    2.3600      1.0144      0.0000      0.1014   1014.4000    100.3626      0.0000
    2.3610      1.0144      0.0000      0.1014   1014.4400    100.3636      0.0000
    2.3620      1.0145      0.0000      0.1014   1014.4800    100.3646      0.0000
    2.3630      1.0145      0.0000      0.1015   1014.5200    100.3656      0.0000
    2.3640      1.0146      0.0000      0.1015   1014.5600    100.3666      0.0000
    2.3650      1.0146      0.0000      0.1015   1014.6000    100.3677      0.0000
    2.3660      1.0146      0.0000      0.1015   1014.6400    100.3687      0.0000
    2.3670      1.0147      0.0000      0.1015   1014.6800    100.3697      0.0000
    2.3680      1.0147      0.0000      0.1015   1014.7200    100.3707      0.0000
    2.3690      1.0148      0.0000      0.1015   1014.7600    100.3717      0.0000
    2.3700      1.0148      0.0000      0.1015   1014.8000    100.3727      0.0000
    2.3710      1.0148      0.0000      0.1015   1014.8400    100.3738      0.0000
    2.3720      1.0149      0.0000      0.1015   1014.8800    100.3748      0.0000
    2.3730      1.0149      0.0000      0.1015   1014.9200    100.3758      0.0000
    2.3740      1.0150      0.0000      0.1015   1014.9600    100.3768      0.0000
    2.3750      1.0150      0.0000      0.1015   1015.0000    100.3778      0.0000
    2.3760      1.0150      0.0000      0.1015   1015.0400    100.3788      0.0000
    2.3770      1.0151      0.0000      0.1015   1015.0800    100.3798      0.0000
    2.3780      1.0151      0.0000      0.1015   1015.1200    100.3809      0.0000
